CountryCode,SeriesCode,Year,DESCRIPTION
"ALB","SH.DYN.MORT","YR1991","Uncertainty bound is 34.5 - 43.6"
"ALB","SH.DYN.MORT","YR1992","Uncertainty bound is 33.2 - 41.9"
"ALB","SH.DYN.MORT","YR1993","Uncertainty bound is 32 - 40.4"
"ALB","SH.DYN.MORT","YR1994","Uncertainty bound is 30.9 - 39"
"ALB","SH.DYN.MORT","YR1995","Uncertainty bound is 29.9 - 37.5"
"ALB","SH.DYN.MORT","YR1996","Uncertainty bound is 28.7 - 36"
"ALB","SH.DYN.MORT","YR1997","Uncertainty bound is 27.7 - 34.6"
"ALB","SH.DYN.MORT","YR1998","Uncertainty bound is 26.6 - 33"
"ALB","SH.DYN.MORT","YR1999","Uncertainty bound is 25.5 - 31.4"
"ALB","SH.DYN.MORT","YR2000","Uncertainty bound is 24.5 - 29.7"
"ALB","SH.DYN.MORT","YR2001","Uncertainty bound is 23.5 - 27.9"
"ALB","SH.DYN.MORT","YR2002","Uncertainty bound is 22.5 - 26.1"
"ALB","SH.DYN.MORT","YR2003","Uncertainty bound is 21.5 - 24.3"
"ALB","SH.DYN.MORT","YR2004","Uncertainty bound is 20.4 - 22.5"
"ALB","SH.DYN.MORT","YR2005","Uncertainty bound is 19.2 - 20.8"
"ALB","SH.DYN.MORT","YR2006","Uncertainty bound is 17.9 - 19.1"
"ALB","SH.DYN.MORT","YR2007","Uncertainty bound is 16.6 - 17.6"
"ALB","SH.DYN.MORT","YR2008","Uncertainty bound is 15.3 - 16.2"
"ALB","SH.DYN.MORT","YR2009","Uncertainty bound is 14 - 14.9"
"ALB","SH.DYN.MORT","YR2010","Uncertainty bound is 12.9 - 13.7"
"ALB","SH.DYN.MORT","YR2011","Uncertainty bound is 11.8 - 12.6"
"ALB","SH.DYN.MORT","YR2012","Uncertainty bound is 10.8 - 11.6"
"ALB","SH.DYN.MORT","YR2013","Uncertainty bound is 10.1 - 10.8"
"ALB","SH.DYN.MORT","YR2014","Uncertainty bound is 9.6 - 10.3"
"ALB","SH.DYN.MORT","YR2015","Uncertainty bound is 9.2 - 10"
"ALB","SH.DYN.MORT","YR2016","Uncertainty bound is 9.1 - 9.8"
"ALB","SH.DYN.MORT","YR2017","Uncertainty bound is 9 - 9.7"
"ALB","SH.DYN.MORT","YR2018","Uncertainty bound is 9 - 9.8"
"ALB","SH.DYN.MORT","YR2019","Uncertainty bound is 8.9 - 9.8"
"ALB","SH.DYN.MORT","YR2020","Uncertainty bound is 8.9 - 10"
"ALB","SH.DYN.MORT","YR2021","Uncertainty bound is 8.7 - 10.2"
"ALB","SH.DYN.MORT","YR2022","Uncertainty bound is 8.5 - 10.5"
"ALB","SH.DYN.MORT","YR2023","Uncertainty bound is 8.2 - 10.7"
"ALB","SH.DYN.MORT","YR2024","Uncertainty bound is 7.8 - 10.9"
"ALB","SH.STA.OWAD.ZS","YR1990","Plausible bound is 44.98 - 54.78."
"ALB","SH.STA.OWAD.ZS","YR1991","Plausible bound is 45.41 - 54.73."
"ALB","SH.STA.OWAD.ZS","YR1992","Plausible bound is 45.83 - 54.75."
"ALB","SH.STA.OWAD.ZS","YR1993","Plausible bound is 46.26 - 54.78."
"ALB","SH.STA.OWAD.ZS","YR1994","Plausible bound is 46.71 - 54.8."
"ALB","SH.STA.OWAD.ZS","YR1995","Plausible bound is 47.13 - 54.85."
"ALB","SH.STA.OWAD.ZS","YR1996","Plausible bound is 47.56 - 54.96."
"ALB","SH.STA.OWAD.ZS","YR1997","Plausible bound is 47.98 - 55.1."
"ALB","SH.STA.OWAD.ZS","YR1998","Plausible bound is 48.44 - 55.27."
"ALB","SH.STA.OWAD.ZS","YR1999","Plausible bound is 48.98 - 55.44."
"ALB","SH.STA.OWAD.ZS","YR2000","Plausible bound is 49.46 - 55.68."
"ALB","SH.STA.OWAD.ZS","YR2001","Plausible bound is 50.01 - 55.91."
"ALB","SH.STA.OWAD.ZS","YR2002","Plausible bound is 50.54 - 56.24."
"ALB","SH.STA.OWAD.ZS","YR2003","Plausible bound is 51.11 - 56.57."
"ALB","SH.STA.OWAD.ZS","YR2004","Plausible bound is 51.72 - 56.9."
"ALB","SH.STA.OWAD.ZS","YR2005","Plausible bound is 52.3 - 57.26."
"ALB","SH.STA.OWAD.ZS","YR2006","Plausible bound is 52.89 - 57.63."
"ALB","SH.STA.OWAD.ZS","YR2007","Plausible bound is 53.47 - 58.03."
"ALB","SH.STA.OWAD.ZS","YR2008","Plausible bound is 54.02 - 58.39."
"ALB","SH.STA.OWAD.ZS","YR2009","Plausible bound is 54.59 - 58.8."
"ALB","SH.STA.OWAD.ZS","YR2010","Plausible bound is 55.12 - 59.18."
"ALB","SH.STA.OWAD.ZS","YR2011","Plausible bound is 55.61 - 59.58."
"ALB","SH.STA.OWAD.ZS","YR2012","Plausible bound is 56.09 - 59.97."
"ALB","SH.STA.OWAD.ZS","YR2013","Plausible bound is 56.53 - 60.36."
"ALB","SH.STA.OWAD.ZS","YR2014","Plausible bound is 56.93 - 60.77."
"ALB","SH.STA.OWAD.ZS","YR2015","Plausible bound is 57.29 - 61.24."
"ALB","SH.STA.OWAD.ZS","YR2016","Plausible bound is 57.65 - 61.66."
"ALB","SH.STA.OWAD.ZS","YR2017","Plausible bound is 57.99 - 62.19."
"ALB","SH.STA.OWAD.ZS","YR2018","Plausible bound is 58.26 - 62.75."
"ALB","SH.STA.OWAD.ZS","YR2019","Plausible bound is 58.5 - 63.27."
"ALB","SH.STA.OWAD.ZS","YR2020","Plausible bound is 58.71 - 63.87."
"ALB","SH.STA.OWAD.ZS","YR2021","Plausible bound is 58.89 - 64.52."
"ALB","SH.STA.OWAD.ZS","YR2022","Plausible bound is 59.01 - 65.21."
"ALB","SI.DST.FRST.20","YR1996","Based on data from EWS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2002","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2005","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2008","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2012","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2014","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2015","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2016","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2017","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2018","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2019","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.DST.FRST.20","YR2020","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR1996","Based on data from EWS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2002","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2005","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2008","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2012","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2014","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2015","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2016","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2017","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2018","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2019","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.DDAY","YR2020","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR1996","Based on data from EWS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2002","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2005","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2008","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2012","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2014","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2015","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2016","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2017","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2018","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2019","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.GINI","YR2020","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.NAHC","YR2008","Source: Albania: trends in poverty 2002-2005-2008. Poverty line is absolute. World Bank estimate."
"ALB","SI.POV.NAHC","YR2012","Source: Instat and World Bank (2013). ALBANIA: TRENDS IN POVERTY 2002-2005-2008-2012. Poverty line is absolute. World Bank estimate."
"ALB","SI.POV.NAHC","YR2016","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"ALB","SI.POV.NAHC","YR2017","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"ALB","SI.POV.NAHC","YR2018","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"ALB","SI.POV.NAHC","YR2019","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"ALB","SI.POV.NAHC","YR2020","Source: INSTAT"
"ALB","SI.POV.NAHC","YR2021","Source: INSTAT"
"ALB","SI.POV.NAHC","YR2022","Source: INSTAT"
"ALB","SI.POV.UMIC","YR1996","Based on data from EWS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2002","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2005","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2008","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2012","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2014","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2015","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2016","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2017","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2018","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2019","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.POV.UMIC","YR2020","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR1996","Based on data from EWS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2002","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2005","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2008","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2012","Based on data from LSMS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2014","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2015","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2016","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2017","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2018","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2019","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SI.SPR.PGAP","YR2020","Based on data from HBS. Estimated from unit-record consumption data."
"ALB","SL.EMP.WORK.FE.ZS","YR2007","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2008","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2009","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2010","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2011","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2012","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2013","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2014","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2015","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2016","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2017","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2018","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2019","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2020","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2021","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2022","Adjusted"
"ALB","SL.EMP.WORK.FE.ZS","YR2023","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2007","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2008","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2009","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2010","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2011","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2012","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2013","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2014","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2015","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2016","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2017","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2018","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2019","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2020","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2021","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2022","Adjusted"
"ALB","SL.EMP.WORK.ZS","YR2023","Adjusted"
"ALB","SL.TLF.0714.ZS","YR2000    ","Multiple Indicator Cluster Survey (MICS)."
"ALB","SL.TLF.0714.ZS","YR2005","Multiple Indicator Cluster Survey (MICS)."
"ALB","SL.TLF.0714.ZS","YR2010","National Child Labour Survey (NCLS)."
"ALB","SP.UWT.TFRT","YR2009","Source: Demographic and Health Survey 2008-09. Retrieved on April 4, 2025, from DHS API (https://api.dhsprogram.com.html)."
"ALB","SP.UWT.TFRT","YR2018","Source: Demographic and Health Survey 2017-18. Retrieved on April 4, 2025, from DHS API (https://api.dhsprogram.com.html)."
"AND","IT.NET.USER.ZS","YR1990","Source: Servei de Telecomunicacions d'Andorra (STA)."
"AND","IT.NET.USER.ZS","YR1996","Source: Servei de Telecomunicacions d'Andorra (STA)."
"AND","IT.NET.USER.ZS","YR1997","Source: Servei de Telecomunicacions d'Andorra (STA)."
"AND","IT.NET.USER.ZS","YR1998","Source: Servei de Telecomunicacions d'Andorra (STA)."
"AND","IT.NET.USER.ZS","YR1999","Source: Servei de Telecomunicacions d'Andorra (STA)."
"AND","IT.NET.USER.ZS","YR2000","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2002","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2003","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2004","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2005","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2006","Source and notes: Servei de Telecomunicacions d'Andorra (STA).,"
"AND","IT.NET.USER.ZS","YR2007","Source and notes: Andorra Telecom,"
"AND","IT.NET.USER.ZS","YR2008","Source and notes: Andorra Telecom,"
"AND","IT.NET.USER.ZS","YR2009","Source and notes: Andorra Telecom,"
"AND","IT.NET.USER.ZS","YR2010","Source and notes: Servei de Telecomunicacions d'Andorra,"
"AND","IT.NET.USER.ZS","YR2011","Source and notes: Servei de Telecomunicacions d'Andorra,"
"AND","IT.NET.USER.ZS","YR2012","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2013","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2014","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2015","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2016","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2017","Source and notes: Servei d'studis - Ministeri de Finances, In last three months"
"AND","IT.NET.USER.ZS","YR2019","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2020","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2021","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2022","Source and notes: ITU estimate.,"
"AND","IT.NET.USER.ZS","YR2023","Source and notes: ITU estimate.,"
"AND","SE.XPD.TOTL.GB.ZS","YR1997","Should be treated as NIL"
"AND","SH.DYN.MORT","YR1985","Uncertainty bound is 2.7 - 108.4"
"AND","SH.DYN.MORT","YR1986","Uncertainty bound is 2.8 - 92.8"
"AND","SH.DYN.MORT","YR1987","Uncertainty bound is 2.9 - 80.2"
"AND","SH.DYN.MORT","YR1988","Uncertainty bound is 3 - 69.2"
"AND","SH.DYN.MORT","YR1989","Uncertainty bound is 3.1 - 59.8"
"AND","SH.DYN.MORT","YR1990","Uncertainty bound is 3.2 - 51.9"
"AND","SH.DYN.MORT","YR1991","Uncertainty bound is 3.3 - 45.7"
"AND","SH.DYN.MORT","YR1992","Uncertainty bound is 3.4 - 39.7"
"AND","SH.DYN.MORT","YR1993","Uncertainty bound is 3.5 - 34.4"
"AND","SH.DYN.MORT","YR1994","Uncertainty bound is 3.6 - 30.3"
"AND","SH.DYN.MORT","YR1995","Uncertainty bound is 3.6 - 26.8"
"AND","SH.DYN.MORT","YR1996","Uncertainty bound is 3.7 - 23.7"
"AND","SH.DYN.MORT","YR1997","Uncertainty bound is 3.8 - 20.9"
"AND","SH.DYN.MORT","YR1998","Uncertainty bound is 3.8 - 18.7"
"AND","SH.DYN.MORT","YR1999","Uncertainty bound is 3.8 - 16.9"
"AND","SH.DYN.MORT","YR2000","Uncertainty bound is 3.8 - 15.2"
"AND","SH.DYN.MORT","YR2001","Uncertainty bound is 3.8 - 14"
"AND","SH.DYN.MORT","YR2002","Uncertainty bound is 3.7 - 12.9"
"AND","SH.DYN.MORT","YR2003","Uncertainty bound is 3.6 - 12"
"AND","SH.DYN.MORT","YR2004","Uncertainty bound is 3.5 - 11.3"
"AND","SH.DYN.MORT","YR2005","Uncertainty bound is 3.3 - 10.7"
"AND","SH.DYN.MORT","YR2006","Uncertainty bound is 3.1 - 10.2"
"AND","SH.DYN.MORT","YR2007","Uncertainty bound is 2.9 - 9.9"
"AND","SH.DYN.MORT","YR2008","Uncertainty bound is 2.7 - 9.8"
"AND","SH.DYN.MORT","YR2009","Uncertainty bound is 2.4 - 9.7"
"AND","SH.DYN.MORT","YR2010","Uncertainty bound is 2.2 - 9.7"
"AND","SH.DYN.MORT","YR2011","Uncertainty bound is 2 - 9.8"
"AND","SH.DYN.MORT","YR2012","Uncertainty bound is 1.7 - 9.8"
"AND","SH.DYN.MORT","YR2013","Uncertainty bound is 1.5 - 10.1"
"AND","SH.DYN.MORT","YR2014","Uncertainty bound is 1.3 - 10.3"
"AND","SH.DYN.MORT","YR2015","Uncertainty bound is 1.2 - 10.6"
"AND","SH.DYN.MORT","YR2016","Uncertainty bound is 1.1 - 10.8"
"AND","SH.DYN.MORT","YR2017","Uncertainty bound is 1 - 10.9"
"AND","SH.DYN.MORT","YR2018","Uncertainty bound is 0.9 - 10.8"
"AND","SH.DYN.MORT","YR2019","Uncertainty bound is 0.8 - 10.8"
"AND","SH.DYN.MORT","YR2020","Uncertainty bound is 0.8 - 10.7"
"AND","SH.DYN.MORT","YR2021","Uncertainty bound is 0.7 - 10.6"
"AND","SH.DYN.MORT","YR2022","Uncertainty bound is 0.7 - 10.4"
"AND","SH.DYN.MORT","YR2023","Uncertainty bound is 0.6 - 10.3"
"AND","SH.DYN.MORT","YR2024","Uncertainty bound is 0.6 - 10.1"
"AND","SH.STA.OWAD.ZS","YR1990","Plausible bound is 38.55 - 48.56."
"AND","SH.STA.OWAD.ZS","YR1991","Plausible bound is 38.98 - 48.62."
"AND","SH.STA.OWAD.ZS","YR1992","Plausible bound is 39.39 - 48.69."
"AND","SH.STA.OWAD.ZS","YR1993","Plausible bound is 39.78 - 48.72."
"AND","SH.STA.OWAD.ZS","YR1994","Plausible bound is 40.22 - 48.83."
"AND","SH.STA.OWAD.ZS","YR1995","Plausible bound is 40.65 - 48.94."
"AND","SH.STA.OWAD.ZS","YR1996","Plausible bound is 41.09 - 49.08."
"AND","SH.STA.OWAD.ZS","YR1997","Plausible bound is 41.56 - 49.2."
"AND","SH.STA.OWAD.ZS","YR1998","Plausible bound is 42.04 - 49.43."
"AND","SH.STA.OWAD.ZS","YR1999","Plausible bound is 42.5 - 49.68."
"AND","SH.STA.OWAD.ZS","YR2000","Plausible bound is 42.89 - 49.89."
"AND","SH.STA.OWAD.ZS","YR2001","Plausible bound is 43.31 - 50.13."
"AND","SH.STA.OWAD.ZS","YR2002","Plausible bound is 43.73 - 50.4."
"AND","SH.STA.OWAD.ZS","YR2003","Plausible bound is 44.13 - 50.67."
"AND","SH.STA.OWAD.ZS","YR2004","Plausible bound is 44.41 - 50.91."
"AND","SH.STA.OWAD.ZS","YR2005","Plausible bound is 44.65 - 51.22."
"AND","SH.STA.OWAD.ZS","YR2006","Plausible bound is 44.79 - 51.43."
"AND","SH.STA.OWAD.ZS","YR2007","Plausible bound is 44.84 - 51.61."
"AND","SH.STA.OWAD.ZS","YR2008","Plausible bound is 44.85 - 51.81."
"AND","SH.STA.OWAD.ZS","YR2009","Plausible bound is 44.72 - 51.93."
"AND","SH.STA.OWAD.ZS","YR2010","Plausible bound is 44.53 - 52.04."
"AND","SH.STA.OWAD.ZS","YR2011","Plausible bound is 44.36 - 52.19."
"AND","SH.STA.OWAD.ZS","YR2012","Plausible bound is 44.18 - 52.39."
"AND","SH.STA.OWAD.ZS","YR2013","Plausible bound is 43.95 - 52.56."
"AND","SH.STA.OWAD.ZS","YR2014","Plausible bound is 43.71 - 52.72."
"AND","SH.STA.OWAD.ZS","YR2015","Plausible bound is 43.35 - 52.92."
"AND","SH.STA.OWAD.ZS","YR2016","Plausible bound is 43.07 - 53.18."
"AND","SH.STA.OWAD.ZS","YR2017","Plausible bound is 42.72 - 53.46."
"AND","SH.STA.OWAD.ZS","YR2018","Plausible bound is 42.43 - 53.71."
"AND","SH.STA.OWAD.ZS","YR2019","Plausible bound is 42.03 - 54.02."
"AND","SH.STA.OWAD.ZS","YR2020","Plausible bound is 41.66 - 54.32."
"AND","SH.STA.OWAD.ZS","YR2021","Plausible bound is 41.3 - 54.76."
"AND","SH.STA.OWAD.ZS","YR2022","Plausible bound is 40.93 - 55.18."
"ARB","SE.ADT.LITR.ZS","YR1979","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1980","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1981","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1982","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1983","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1984","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1985","UIS Estimation"
"ARB","SE.ADT.LITR.ZS","YR1986","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR1970","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR1990","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR1994","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR1997","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR1998","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2002","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2006","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2007","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2008","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2013","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2014","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2015","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2016","UIS Estimation"
"ARB","SE.ENR.PRSC.FM.ZS","YR2017","UIS Estimation"
